discount_in_percent,price_regular,month,special_days,avg_yearly_household_income_2017,avg_population_2017,sku,agency,time_idx,price_close,price_high,price_low,price_open,active-addresses,addresses-in-loss,addresses-in-profit
1,1,w,1,1,1,1,a,276,123.784815694,124.213700044,120.821284263,123.555052547,215061,20200020,1775862
1,1,w,1,1,1,1,a,277,120.960624549,123.875836986,120.355231784,123.752811668,215722,20394806,1616152
1,1,w,1,1,1,1,a,278,124.494735278,125.85722885,120.986623473,120.986623473,206647,20162836,1875937
1,1,w,1,1,1,1,a,279,119.457371607,125.078120598,118.736023614,124.628950242,194747,20488854,1576653
1,1,w,1,1,1,1,a,280,117.164937528,119.737540341,116.232119457,119.463829257,213394,20633564,1458125
1,1,w,1,1,1,1,a,281,118.776533871,119.646863481,114.629616817,117.182682019,205638,20490372,1628646
1,1,w,1,1,1,1,a,282,117.452609248,119.369625147,116.376647106,118.686230429,213264,20648764,1498738
1,1,w,1,1,1,1,a,283,117.475682164,118.032106999,116.006798483,117.462784971,201489,20623242,1549554
1,1,w,1,1,1,1,a,284,116.411028786,117.802996076,115.784425504,117.362886414,211410,20782107,1419180
1,1,w,1,1,1,1,a,285,116.462310554,118.061892485,115.946506289,116.37865782,195036,20794904,1427935
1,1,w,1,1,1,1,a,286,113.633458071,116.656180849,113.632351067,116.484967813,200010,20964597,1290100
1,1,w,1,1,1,1,a,287,106.595106857,113.688228674,103.185972443,113.405291898,240993,21154913,1107363
1,1,w,1,1,1,1,a,288,105.64512616,107.157379913,103.976515202,106.541001311,218188,21173750,1107270
1,1,w,1,1,1,1,a,289,108.95127108,109.395553285,104.752534816,105.509780747,207513,21030016,1277202
1,1,w,1,1,1,1,a,290,107.0357547,110.543114348,106.497603175,108.913109863,207126,21137300,1194950
1,1,w,1,1,1,1,a,291,107.755918931,108.561796441,105.149535409,107.097365139,203189,21064919,1290260
1,1,w,1,1,1,1,a,292,110.571939675,110.571939675,106.845599594,107.539532477,182227,20903823,1469282
1,1,w,1,1,1,1,a,293,107.556505689,110.749588933,106.543556605,110.39225837,168013,21133166,1254949
1,1,w,1,1,1,1,a,294,107.69640619,108.874486102,107.104880448,107.483907392,164595,21112242,1290638
1,1,w,1,1,1,1,a,295,107.322731012,108.189938645,106.715545671,107.69849131,167213,21182292,1233976
1,1,w,1,1,1,1,a,296,104.914991581,107.682491712,102.91759742,107.394505251,171986,21336334,1096288
1,1,w,1,1,1,1,a,297,104.544928274,106.096881792,104.437313759,104.845608261,167519,21372133,1073355
1,1,w,1,1,1,1,a,298,119.13680347,120.160493067,104.203775698,104.603201142,184410,20179794,2271014
1,1,w,1,1,1,1,a,299,119.496049939,120.901372349,117.980924874,119.217178173,169210,20152555,2314611
1,1,w,1,1,1,1,a,300,124.809730896,124.846799886,117.057262941,119.330505012,155953,19861744,2615470
1,1,w,1,1,1,1,a,301,121.323365233,124.90873993,120.199197953,124.90873993,178065,20090341,2400922
1,1,w,1,1,1,1,a,302,122.547867988,123.442364865,119.564196152,121.160713679,183115,19981360,2534586
1,1,w,1,1,1,1,a,303,122.511082676,125.555091373,121.620683823,122.575240887,187874,20021459,2520905
1,1,w,1,1,1,1,a,304,121.569625589,124.410098371,121.305038889,122.450787313,187709,20176735,2389719
1,1,w,1,1,1,1,a,305,122.189181285,123.598651767,121.351773961,121.425326645,191532,20115496,2474056
1,1,w,1,1,1,1,a,306,123.349261489,124.116333299,122.05002263,122.05002263,180899,19961747,2650014
1,1,w,1,1,1,1,a,307,133.896985201,134.280861914,123.062584947,123.234134009,175920,19427131,3204714
1,1,w,1,1,1,1,a,308,146.164044877,147.922141953,132.875793209,133.431137723,222679,19156809,3496048
1,1,w,1,1,1,1,a,309,145.222831437,149.959697517,145.14736114,146.134657528,218510,19240648,3439251
1,1,w,1,1,1,1,a,310,149.519950761,149.519950761,142.446871021,145.170589726,201485,19070006,3630967
1,1,w,1,1,1,1,a,311,146.015182893,149.259754799,144.580508469,149.259754799,193284,19250151,3472713
1,1,w,1,1,1,1,a,312,149.009434173,149.238645068,145.153888048,146.211806309,197973,19086430,3659858
1,1,w,1,1,1,1,a,313,158.683704085,159.039166294,147.292489039,148.904357329,188464,18755664,4002448
1,1,w,1,1,1,1,a,314,136.649094002,165.596322742,136.649094002,158.790510027,201385,19652154,3127778
1,1,w,1,1,1,1,a,315,139.83897197,142.485452695,135.037314621,135.037314621,209900,19526690,3280306
1,1,w,1,1,1,1,a,316,137.995084732,139.970297172,136.573024346,139.754681609,209723,19632967,3202656
1,1,w,1,1,1,1,a,317,136.196094308,141.409364714,131.737290865,138.065116505,214695,19784622,3071785
1,1,w,1,1,1,1,a,318,136.844406444,138.869477307,135.693913109,136.099714697,221659,19777174,3110978
1,1,w,1,1,1,1,a,319,136.438554491,138.941186855,136.386767514,136.789256235,225872,19840474,3070615
1,1,w,1,1,1,1,a,320,134.327180174,137.155230047,132.366111053,136.36696829,207944,19929631,2988474
1,1,w,1,1,1,1,a,321,132.313169113,135.881646647,131.385124085,134.398566935,194227,20039477,2885605
1,1,w,1,1,1,1,a,322,127.364331959,132.901039242,125.524944361,132.209166129,227430,20270710,2681403
1,1,w,1,1,1,1,a,323,137.620251019,138.129866881,126.581364489,127.643116188,226692,19550311,3420621
1,1,w,1,1,1,1,a,324,138.857441967,140.23630325,136.043561633,138.065673086,225872,19411617,3580855
1,1,w,1,1,1,1,a,325,138.031145142,140.80746404,137.311479037,138.805600952,225519,19555232,3457595
1,1,w,1,1,1,1,a,326,135.044353941,139.506980347,133.607428859,138.189006177,226292,19942268,3091413
1,1,w,1,1,1,1,a,327,137.808118746,139.119032367,134.64967894,134.863147807,224382,19608874,3439228
1,1,w,1,1,1,1,a,328,137.015999277,138.312843046,135.699163242,138.057017125,188550,19766119,3302135
1,1,w,1,1,1,1,a,329,133.869574892,137.420816874,133.056181875,136.905197585,206611,20086628,3003588
1,1,w,1,1,1,1,a,330,134.490596991,135.309049497,130.886587002,133.913834347,227971,20022643,3083786
1,1,w,1,1,1,1,a,331,133.239737804,134.560236667,132.809546361,134.483577307,221073,20153575,2972191
1,1,w,1,1,1,1,a,332,133.607434397,135.175804521,132.632959266,133.19047651,228308,20077606,3078111
1,1,w,1,1,1,1,a,333,137.518207638,138.429346837,133.579294193,133.705377962,215033,19546543,3627697
1,1,w,1,1,1,1,a,334,142.468429821,144.579081034,137.826596775,137.826596775,193302,19149752,4043230
1,1,w,1,1,1,1,a,335,140.10509231,142.368545029,139.263461119,142.338562188,200211,19285399,3934962
1,1,w,1,1,1,1,a,336,139.517196478,142.353483835,138.793102616,140.202043709,229432,19354976,3883759
1,1,w,1,1,1,1,a,337,140.415609063,141.037349961,139.147861112,139.305087434,234632,19245994,4025691
1,1,w,1,1,1,1,a,338,140.609674662,140.900755542,138.248638494,140.573095914,230507,19209883,4101213
1,1,w,1,1,1,1,a,339,136.625501899,140.979671225,135.779131417,140.64956499,217302,20021228,3320012
1,1,w,1,1,1,1,a,340,137.261185678,138.743222817,136.170875242,136.594830501,220950,19911973,3457751
1,1,w,1,1,1,1,a,341,138.226263575,139.341907202,136.870220946,137.122114116,204313,19659325,3727685
1,1,w,1,1,1,1,a,342,136.921384372,138.306778682,136.295430947,138.306778682,202033,20048995,3365621
1,1,w,1,1,1,1,a,343,135.031027518,137.778439337,133.213019886,137.052427708,255205,20332975,3117494
1,1,w,1,1,1,1,a,344,135.460352857,135.460352857,133.81378043,134.948823156,241694,20237029,3240411
1,1,w,1,1,1,1,a,345,140.988157542,141.100213084,135.314231583,135.487678855,231730,19119155,4390919
1,1,w,1,1,1,1,a,346,139.416477555,141.007939725,138.425164637,141.007939725,241263,19464987,4084080
1,1,w,1,1,1,1,a,347,142.497417117,142.497417117,138.049299087,139.293269696,235121,19054299,4535857
1,1,w,1,1,1,1,a,348,143.2,148.873153654,141.1748841,142.145215995,231633,19051842,4577420
1,1,w,1,1,1,1,a,349,142.59,143.31,141.8,143.31,220683,19086414,4570041
1,1,w,1,1,1,1,a,350,141.855874502,143.85,140.23,142.36,279675,19252992,4449057
1,1,w,1,1,1,1,a,351,164.164677646,165.202974418,141.644986306,141.792343165,310402,18388153,5332129
1,1,w,1,1,1,1,a,352,161.431760954,178.280278386,157.322144075,163.955128069,292611,18523547,5240897
1,1,w,1,1,1,1,a,353,158.020007672,164.929213232,155.257940905,160.698510743,260778,18644899,5159265
1,1,w,1,1,1,1,a,354,165.511239539,167.078637064,157.443949117,158.1758477,252322,18428678,5400146
1,1,w,1,1,1,1,a,355,165.977241502,172.36622083,161.869418372,165.207190131,222522,18419106,5423185
1,1,w,1,1,1,1,a,356,174.449669098,175.01674572,165.047795201,166.01846561,233764,18251634,5609078
1,1,w,1,1,1,1,a,357,180.222129093,184.242463804,174.161857691,174.161857691,263907,18161433,5725948
1,1,w,1,1,1,1,a,358,176.067842046,180.254232064,175.256501724,179.921135103,262657,18350360,5553616
1,1,w,1,1,1,1,a,359,177.342765317,182.876550158,175.265444879,175.979433203,250109,18331456,5610326
1,1,w,1,1,1,1,a,360,165.335212304,177.379426834,162.487162752,177.379426834,284524,18702917,5248503
1,1,w,1,1,1,1,a,361,164.622854706,166.110651206,161.029740134,165.138670809,298063,18694584,5212206
1,1,w,1,1,1,1,a,362,164.476088004,166.362425577,163.011851264,164.446434567,250067,18702796,5197040
1,1,w,1,1,1,1,a,363,167.897474089,168.504682758,162.811308635,164.380826317,206183,18466568,5454075
1,1,w,1,1,1,1,a,364,161.523423858,168.818458462,159.829330611,168.245513859,249889,18965704,4981466
1,1,w,1,1,1,1,a,365,167.58660173,167.629668908,160.937150087,161.412162538,245079,18474758,5507664
1,1,w,1,1,1,1,a,366,166.950761576,168.750424908,165.501893072,167.56652189,254306,18520165,5498282
1,1,w,1,1,1,1,a,367,173.814032352,175.276369609,166.778888754,166.99386315,258054,18275670,5765888
1,1,w,1,1,1,1,a,368,173.708441176,173.866508358,170.620215358,173.76509536,282606,18263303,5810755
1,1,w,1,1,1,1,a,369,173.751265406,176.704136251,171.9347327,173.825193089,332957,18259798,5802063
1,1,w,1,1,1,1,a,370,170.046521769,174.336650781,167.428589552,173.830457249,270823,18525333,5573159
1,1,w,1,1,1,1,a,371,171.874669558,172.9730537,168.730804732,169.915502277,284359,18431035,5728431
1,1,w,1,1,1,1,a,372,171.447798826,176.802431255,170.92232102,171.954474876,289051,18544080,5634772
1,1,w,1,1,1,1,a,373,165.82609059,171.524463595,162.022683969,171.008950426,267266,18960868,5240756
1,1,w,1,1,1,1,a,374,154.459399951,166.407918154,154.13692816,165.842236661,253973,19605064,4628705
1,1,w,1,1,1,1,a,375,156.347087281,157.821949712,152.210938421,154.526994835,249803,19517528,4751074
1,1,w,1,1,1,1,a,376,158.43493242,160.589417342,155.73470591,156.586973657,215559,19404420,4878746
1,1,w,1,1,1,1,a,377,157.29507397,159.558768638,157.17453344,158.336782653,220006,19495300,4809570
1,1,w,1,1,1,1,a,378,155.201995458,158.333917024,153.317478266,157.305875902,243373,19666472,4662065
1,1,w,1,1,1,1,a,379,162.166037089,162.354801973,155.282991115,155.282991115,261278,19191520,5167002
1,1,w,1,1,1,1,a,380,160.818344256,164.029554844,159.714662482,162.324398748,264192,19303484,5100022
1,1,w,1,1,1,1,a,381,162.122791335,162.813916604,160.066289524,160.83353462,226055,19199443,5242705
1,1,w,1,1,1,1,a,382,167.952408601,170.013895033,161.209311908,161.971899434,238961,18632831,5847885
1,1,w,1,1,1,1,a,383,164.026580539,170.641467203,161.8515829,167.960051841,219018,19072333,5434501
1,1,w,1,1,1,1,a,384,163.450697022,165.104411807,159.947667155,164.129706344,222634,19173316,5364179
1,1,w,1,1,1,1,a,385,172.653208017,175.749211385,160.055419594,163.181451521,246461,18268001,6307975
1,1,w,1,1,1,1,a,386,169.798657365,180.147787646,169.798657365,173.010140173,242072,18568061,6052365
1,1,w,1,1,1,1,a,387,170.948168196,171.906087348,166.416338243,168.713303786,248644,18477879,6188000
1,1,w,1,1,1,1,a,388,170.289301603,172.880405952,167.335267607,170.689199859,253883,18570993,6135994
1,1,w,1,1,1,1,a,389,173.142739021,175.851138692,169.093374373,170.373799842,265020,18307805,6448864
1,1,w,1,1,1,1,a,390,194.304341538,202.927001905,173.373624061,173.373624061,260438,17595692,7203114
1,1,w,1,1,1,1,a,391,187.325322672,201.79645642,183.765929025,194.551466462,249666,17780476,7059580
1,1,w,1,1,1,1,a,392,196.846276938,204.832739896,185.479688493,187.221776048,287808,17550100,7351881
1,1,w,1,1,1,1,a,393,217.148571659,217.572651906,196.166515609,196.33047656,315537,16211093,8754179
1,1,w,1,1,1,1,a,394,247.153065441,247.271459407,217.052593408,217.052593408,334565,15323911,9721141
1,1,w,1,1,1,1,a,395,264.010023118,273.635619071,245.795286216,246.309988774,360933,15149259,9977729
1,1,w,1,1,1,1,a,396,243.764593413,266.526634031,228.492471509,262.694933283,321470,15534257,9667988
1,1,w,1,1,1,1,a,397,234.595229584,245.844395943,233.741146425,244.236792286,286082,15866612,9401582
1,1,w,1,1,1,1,a,398,261.292219263,263.208630629,233.846285583,233.846285583,280526,15208600,10104682
1,1,w,1,1,1,1,a,399,251.864416688,260.007311554,242.173342469,260.007311554,303784,15462041,9909133
1,1,w,1,1,1,1,a,400,255.215875873,261.536136935,248.365861412,252.467572248,325200,15353409,10072487
1,1,w,1,1,1,1,a,401,244.698911619,258.740106768,243.303680312,254.915403275,304000,15854156,9624936
1,1,w,1,1,1,1,a,402,245.98708954,247.525753932,233.809133007,243.766238407,308834,15786767,9759258
1,1,w,1,1,1,1,a,403,249.694050205,255.253092025,243.290637484,245.599176752,317732,15708642,9894470
1,1,w,1,1,1,1,a,404,251.72479506,257.356841526,249.088797751,249.839383867,292288,15605050,10057162
1,1,w,1,1,1,1,a,405,267.141883996,269.118543354,247.245385118,251.751689492,286289,15006938,10704887
1,1,w,1,1,1,1,a,406,272.590497231,278.416087351,265.61543668,267.74763246,340415,14914128,10870977
1,1,w,1,1,1,1,a,407,271.779066098,274.159946356,267.514385506,271.987762339,325007,14959500,10909082
1,1,w,1,1,1,1,a,408,269.424294887,273.605469664,263.173815949,271.267961098,328964,15153750,10809667
1,1,w,1,1,1,1,a,409,255.957574148,287.031856587,247.59148647,269.707514952,331147,15825561,10207311
1,1,w,1,1,1,1,a,410,268.08368852,268.248788406,249.82107405,256.01240349,354727,15334161,10784406
1,1,w,1,1,1,1,a,411,265.278693717,273.363895062,263.794030228,268.18171656,434042,15614118,10621644
1,1,w,1,1,1,1,a,412,270.452646949,272.741727086,265.041884517,265.271907259,406340,15161121,11219123
1,1,w,1,1,1,1,a,413,252.771650598,270.324750106,251.26219115,270.045936512,360611,16530893,9958810
1,1,w,1,1,1,1,a,414,241.075335035,252.350291709,236.322372312,252.350291709,324415,17245054,9302856
1,1,w,1,1,1,1,a,415,247.150339916,247.886185383,240.068889989,241.604127545,295236,16924343,9664691
1,1,w,1,1,1,1,a,416,249.460296747,249.732131775,238.629341544,246.950261381,337298,16743568,9898929
1,1,w,1,1,1,1,a,417,251.540526538,254.254406845,246.741674918,249.615807162,268897,16525582,10149250
1,1,w,1,1,1,1,a,418,245.636313387,252.224474457,243.468532135,251.07630524,249749,17143501,9562089
1,1,w,1,1,1,1,a,419,233.018834294,245.8459883,229.257431009,245.672507875,304530,17749795,8948245
1,1,w,1,1,1,1,a,420,247.262383405,247.604416179,229.46833097,232.693322171,289265,16882200,9828967
1,1,w,1,1,1,1,a,421,245.579735457,248.315229444,239.955522642,247.713352774,353491,16996616,9693052
1,1,w,1,1,1,1,a,422,260.322137124,260.322137124,244.530771028,246.04440412,448574,15817734,10743623
1,1,w,1,1,1,1,a,423,255.988814823,261.982865288,255.953872334,261.080358947,324614,16108721,10489214
1,1,w,1,1,1,1,a,424,264.424055267,265.371384942,254.470501634,256.142566431,313577,15553872,11072634
1,1,w,1,1,1,1,a,425,268.821898321,271.478631479,262.424895056,264.166907961,309419,15216354,11489704
1,1,w,1,1,1,1,a,426,269.55915494,278.129928737,265.801535857,269.006352404,416811,15210310,11474184
1,1,w,1,1,1,1,a,427,274.474551563,275.399318872,268.405508703,269.12137974,294631,14818000,11911660
1,1,w,1,1,1,1,a,428,265.028339971,274.228748479,263.245338605,274.228748479,311976,15850457,10935505
1,1,w,1,1,1,1,a,429,269.43949716,270.115058444,264.92273734,265.027268368,306246,15305845,11521110
1,1,w,1,1,1,1,a,430,271.765006637,273.929445368,265.545738406,269.366763115,284443,14992564,11879229
1,1,w,1,1,1,1,a,431,294.204101213,295.141212772,271.7853809,271.7853809,335925,13829218,13082201
1,1,w,1,1,1,1,a,432,310.091743918,314.622916658,294.893771738,295.166969982,320424,12902529,14062886
1,1,w,1,1,1,1,a,433,307.838026648,318.227830682,305.86320758,309.539900412,293196,13099922,13909825
1,1,w,1,1,1,1,a,434,310.1541002,311.936156296,299.954774692,307.666543711,321384,12965064,14100838
1,1,w,1,1,1,1,a,435,317.966676229,317.966676229,307.935557944,310.632819087,321003,12681985,14435538
1,1,w,1,1,1,1,a,436,336.865441841,361.398673042,315.995154351,317.889144455,354847,12245768,14918551
1,1,w,1,1,1,1,a,437,293.39693676,343.214465047,278.867378285,336.966765744,322803,14445381,12778160
1,1,w,1,1,1,1,a,438,310.477601859,313.031556623,293.086696171,294.604526272,298289,13153830,14116821
1,1,w,1,1,1,1,a,439,322.043557024,322.043557024,294.829553682,311.472900015,279809,12680246,14642170
1,1,w,1,1,1,1,a,440,291.537279728,322.77895765,291.359339615,318.70704233,257188,14806358,12557575
1,1,w,1,1,1,1,a,441,293.720991704,300.761192644,280.612221562,290.617941094,292532,14648383,12762104
1,1,w,1,1,1,1,a,442,291.48931763,295.655863867,272.656864095,293.50825469,347614,14767539,12642002
1,1,w,1,1,1,1,a,443,303.118237075,303.268125284,291.876126734,292.32026693,323873,13709923,13739982
1,1,w,1,1,1,1,a,444,284.419759824,303.756255844,283.0857819,303.290306883,316743,15416361,12067021
1,1,w,1,1,1,1,a,445,287.977912549,293.849243944,282.928697241,283.678713644,286125,15178290,12332958
1,1,w,1,1,1,1,a,446,287.50457021,295.991414758,286.851590209,287.397563771,268148,15258798,12283809
1,1,w,1,1,1,1,a,447,305.762739828,309.878427618,286.260519801,287.271440341,242878,13458878,14111282
1,1,w,1,1,1,1,a,448,313.155962663,314.207529804,303.840288411,306.334837652,297628,12876704,14730678
1,1,w,1,1,1,1,a,449,308.676663691,317.791178328,305.304994034,313.312074242,315248,13280619,14355043
1,1,w,1,1,1,1,a,450,290.08617397,312.951162702,285.644099317,308.614566238,302167,15203003,12473907
1,1,w,1,1,1,1,a,451,268.409199266,289.724687396,266.212354982,289.724687396,281037,16855050,10846899
1,1,w,1,1,1,1,a,452,276.238417002,278.689554917,268.013110154,268.758374948,298916,16061902,11684671
1,1,w,1,1,1,1,a,453,269.602418716,276.685236276,263.068267434,276.295689466,239712,16715645,11053839
1,1,w,1,1,1,1,a,454,228.207559806,269.626525465,228.207559806,269.329787463,251445,19470167,8332916
1,1,w,1,1,1,1,a,455,230.046370364,234.609197691,211.697128635,228.158640567,298680,19345636,8495316
1,1,w,1,1,1,1,a,456,199.511592732,234.491930635,197.583859613,230.151635696,240463,21264359,6611495
1,1,w,1,1,1,1,a,457,211.513291556,217.794325096,194.567677079,199.334969525,283917,20303112,7604797
1,1,w,1,1,1,1,a,458,226.544170564,228.992876838,208.081265408,211.420099183,271457,19453770,8493539
1,1,w,1,1,1,1,a,459,221.229610426,226.940481758,215.838243218,226.940481758,269622,19811499,8153518
1,1,w,1,1,1,1,a,460,228.964925795,234.051588361,221.210533925,222.760785956,238478,19263668,8731960
1,1,w,1,1,1,1,a,461,225.701062015,229.847412517,219.191450133,228.62449358,216218,19519473,8498953
1,1,w,1,1,1,1,a,462,217.56327561,226.750522701,213.448377793,226.021342653,275572,20139871,7914027
1,1,w,1,1,1,1,a,463,212.784438449,218.319612979,209.745233961,217.327065571,240223,20390449,7702032
1,1,w,1,1,1,1,a,464,217.167579978,217.535432639,203.975120178,212.695381853,227754,20103396,8021610
1,1,w,1,1,1,1,a,465,219.689534556,224.120162168,216.240007273,216.471863038,232158,19975416,8183136
1,1,w,1,1,1,1,a,466,219.698711164,220.189353948,214.159612932,219.676899917,257163,19941541,8248385
1,1,w,1,1,1,1,a,467,207.23111882,223.517262182,205.054503179,219.484598577,241353,20984304,7243858
1,1,w,1,1,1,1,a,468,211.003912498,211.917151434,202.921907656,207.764935709,239653,20597230,7670779
1,1,w,1,1,1,1,a,469,211.22528386,213.909331598,208.867929407,211.330924932,266045,20581022,7722096
1,1,w,1,1,1,1,a,470,210.455524789,213.540822223,206.951480192,211.550843566,301639,20639770,7683880
1,1,w,1,1,1,1,a,471,218.654145766,218.654145766,210.505904863,210.505904863,260057,19908047,8458280
1,1,w,1,1,1,1,a,472,217.808443355,218.630322778,212.914499835,218.541543351,246724,19966409,8439152
1,1,w,1,1,1,1,a,473,217.871561739,221.977423025,215.975823263,218.011863653,268489,19993610,8450303
1,1,w,1,1,1,1,a,474,222.490335375,224.547517102,217.371622055,217.979193464,225870,19633192,8859094
1,1,w,1,1,1,1,a,475,222.66972669,223.855078297,218.492178064,222.70655751,238818,19601825,8944823
1,1,w,1,1,1,1,a,476,234.215027081,235.421189351,222.727159981,222.727159981,301906,18720503,9853998
1,1,w,1,1,1,1,a,477,226.020649952,238.46656196,223.674274548,233.933135203,313651,19369258,9253818
1,1,w,1,1,1,1,a,478,226.391007833,229.656576639,222.775448151,225.859876254,280128,19350097,9317415
1,1,w,1,1,1,1,a,479,220.941859044,226.774713498,216.537702316,226.538055484,275012,20078597,8632967
1,1,w,1,1,1,1,a,480,210.48891334,221.322376737,208.341497132,220.981915307,289600,21132551,7603713
1,1,w,1,1,1,1,a,481,206.733534292,213.622083199,204.011901589,211.10926444,270473,21611622,7164091
1,1,w,1,1,1,1,a,482,216.092871768,216.298826061,206.510806411,206.510806411,240569,20484875,8324072
1,1,w,1,1,1,1,a,483,211.288063961,215.682942875,210.957759755,215.682942875,298162,21073535,7756816
1,1,w,1,1,1,1,a,484,208.603990803,211.248596143,205.422496818,211.182209175,285784,21502976,7390393
1,1,w,1,1,1,1,a,485,186.683509034,208.968144157,186.470163743,208.580856025,285729,22914596,6021472
1,1,w,1,1,1,1,a,486,188.644251454,189.462154165,178.359845202,187.947572268,262362,22825931,6150025
1,1,w,1,1,1,1,a,487,185.531660166,188.905599193,181.847765649,188.526790304,295864,22890765,6108320
1,1,w,1,1,1,1,a,488,185.841101073,186.647749441,182.672369719,185.767727178,254892,22852079,6179081
1,1,w,1,1,1,1,a,489,194.556030003,197.39448522,183.799293388,186.547567016,242602,22538950,6521390
1,1,w,1,1,1,1,a,490,202.813142758,203.499864946,193.108249108,194.522892821,273077,21922011,7179826
1,1,w,1,1,1,1,a,491,196.621696337,203.015987478,195.621776086,203.015987478,286604,22554781,6599554
1,1,w,1,1,1,1,a,492,186.941237586,196.997753457,182.728867583,196.617378051,292065,22968075,6244963
1,1,w,1,1,1,1,a,493,191.106870651,194.227745332,183.456302111,188.581532766,282136,22745160,6515787
1,1,w,1,1,1,1,a,494,194.671637602,195.804567069,189.671882578,190.292615804,292250,22587693,6725649
1,1,w,1,1,1,1,a,495,191.234781691,194.442431909,187.68637563,194.442431909,267433,22801442,6558598
1,1,w,1,1,1,1,a,496,186.73555531,191.981066465,185.108565463,190.950229361,258886,23157020,6245290
1,1,w,1,1,1,1,a,497,188.950058002,193.442190135,186.906585821,187.002183438,286483,23037827,6411897
1,1,w,1,1,1,1,a,498,187.495500936,188.918799664,185.534459801,188.918799664,289409,23163145,6325748
1,1,w,1,1,1,1,a,499,173.958692454,187.921049286,172.652774627,187.420680594,278235,24002553,5533458
1,1,w,1,1,1,1,a,500,169.489281525,173.996396867,167.243647969,173.859639559,284006,24425160,5153564
1,1,w,1,1,1,1,a,501,168.887899484,170.668058039,167.071417764,169.715161902,271360,24490348,5122496
1,1,w,1,1,1,1,a,502,172.458407973,174.256981831,167.86250491,168.915328897,257806,24055928,5594030
1,1,w,1,1,1,1,a,503,171.697601256,173.629229635,169.655969976,172.601321474,248057,24135192,5546511
1,1,w,1,1,1,1,a,504,178.357750076,180.052596904,170.804659911,172.055831639,291287,23539441,6175338
1,1,w,1,1,1,1,a,505,179.491989042,182.25371716,176.205024649,178.524468674,282766,23492162,6262855
1,1,w,1,1,1,1,a,506,175.966277315,179.954814446,175.387381096,179.06325472,277368,23803598,5981698
1,1,w,1,1,1,1,a,507,174.172218831,176.105412076,171.746826263,175.676748807,307606,23934650,5881128
1,1,w,1,1,1,1,a,508,169.955274874,177.655272649,168.377125942,174.125468348,299772,24583949,5275350
1,1,w,1,1,1,1,a,509,178.282587325,180.719341324,169.474796842,170.171525294,267753,23499893,6396760
1,1,w,1,1,1,1,a,510,181.362484764,182.951911091,178.602476785,178.602476785,264024,23317160,6617010
1,1,w,1,1,1,1,a,511,181.212841424,184.028842172,177.49712057,181.307501844,301253,23338530,6637857
1,1,w,1,1,1,1,a,512,179.839500008,183.820291796,178.159883384,181.188030779,281554,23529100,6482957
1,1,w,1,1,1,1,a,513,178.803768356,181.737743686,176.690886957,179.715690902,283969,23653229,6399711
1,1,w,1,1,1,1,a,514,180.975581433,181.879083185,177.911965995,179.031767469,286123,23351033,6742087
1,1,w,1,1,1,1,a,515,181.321574158,181.457048743,178.653931081,181.145897995,253073,23308505,6819201
1,1,w,1,1,1,1,a,516,188.068433417,188.263204917,180.372201434,181.289773886,254012,22720944,7439128
1,1,w,1,1,1,1,a,517,189.689334763,190.362101661,186.52298021,188.57777012,261175,22571609,7622180
1,1,w,1,1,1,1,a,518,197.114754867,198.140443775,190.091814871,190.091814871,294845,22050989,8181778
1,1,w,1,1,1,1,a,519,208.050603082,213.731949505,196.766354945,197.322350152,280143,20934612,9333962
1,1,w,1,1,1,1,a,520,211.247234001,216.641477008,208.519392345,208.790989218,284811,20524167,9779689
1,1,w,1,1,1,1,a,521,221.069630368,222.681231688,204.918425013,210.643274972,274026,19461185,10865788
1,1,w,1,1,1,1,a,522,217.89737946,221.427737338,215.159640868,221.427737338,288778,19786208,10581781
1,1,w,1,1,1,1,a,523,215.486560186,220.890801072,215.11031782,218.23231075,228626,20117532,10285602
1,1,w,1,1,1,1,a,524,211.71320384,215.683498905,207.694476686,215.683498905,216587,20608240,9824969
1,1,w,1,1,1,1,a,525,201.842085557,211.543019973,201.842085557,211.543019973,231699,21980240,8485024
1,1,w,1,1,1,1,a,526,168.133570556,203.441420912,163.961014971,201.710285051,269909,25524600,4987832
1,1,w,1,1,1,1,a,527,170.756919315,174.719774385,165.037043503,168.08051556,253504,25149532,5407932
1,1,w,1,1,1,1,a,528,166.651699935,171.465730323,157.131897674,170.677451793,245498,25683688,4908363
1,1,w,1,1,1,1,a,529,174.680832614,175.319956413,163.222129194,166.784462768,242179,24547978,6077886
1,1,w,1,1,1,1,a,530,174.612745399,175.59074139,170.802723791,175.007823755,234169,24564746,6089471
1,1,w,1,1,1,1,a,531,170.461352821,175.067097157,167.083803826,174.883695598,209021,25212734,5475299
1,1,w,1,1,1,1,a,532,180.209117089,180.209117089,167.077555682,170.671375963,248497,23857295,6866483
1,1,w,1,1,1,1,a,533,177.224053284,185.045535125,175.904537958,180.665689481,252220,24312288,6444434
1,1,w,1,1,1,1,a,534,180.703709132,180.726312351,175.49647418,177.154378977,249606,23761875,7012768
1,1,w,1,1,1,1,a,535,175.238429153,180.524062949,172.879083338,180.524062949,220089,24579102,6224798
1,1,w,1,1,1,1,a,536,176.946323748,178.483488451,173.639213322,175.214481543,216137,24359374,6473135
1,1,w,1,1,1,1,a,537,176.364384214,177.532459074,173.111878168,176.554272306,227331,24448264,6414788
